"행사ID","행사명","장소","행사내용","행사시작일자","행사종료일자","행사시작시각","행사종료시각","요금정보","입장연령","주차장보유여부","소재지도로명주소","소재지지번주소","위도","경도"
86,"신년공연 「금난새의 해설이있는 신년음악회」","남동소래아트홀 소래극장","클래식",20/01/18,20/01/18,"19:00","21:30","유료","만 7세 이상 관람 가능","Y","인천광역시 남동구 아암대로1437번길 32(논현동)","인천광역시 남동구 논현동 767-4",37.38746222,126.7245965
87,"마티네 콘서트 「마실」 - 진조크루, 리듬오브코리아","남동소래아트홀 소래극장","무용",20/07/29,20/08/05,"11:00","20:30","무료","만 7세 이상 관람 가능","Y","인천광역시 남동구 아암대로1437번길 32(논현동)","인천광역시 남동구 논현동 767-4",37.38746222,126.7245965
88,"마티네 콘서트 「마실」 - 판소리극 필경사 바틀비","남동소래아트홀 소래극장","연극",20/09/02,20/09/05,"11:00","18:00","무료","만 7세 이상 관람 가능","Y","인천광역시 남동구 아암대로1437번길 32(논현동)","인천광역시 남동구 논현동 767-4",37.38746222,126.7245965
89,"마티네 콘서트 「마실」 - 유니크와 샌드아트가 들려주는 어린왕자 이야기","남동소래아트홀 소래극장","클래식",20/11/04,20/11/09,"11:00","11:50","무료","만 7세 이상 관람 가능","Y","인천광역시 남동구 아암대로1437번길 32(논현동)","인천광역시 남동구 논현동 767-4",37.38746222,126.7245965
90,"윤한의 가을밤 콘서트","남동소래아트홀 소래극장","클래식",20/11/21,20/11/21,"19:00","20:30","유료","만 7세 이상 관람 가능","Y","인천광역시 남동구 아암대로1437번길 32(논현동)","인천광역시 남동구 논현동 767-4",37.38746222,126.7245965
91,"마티네 콘서트 「마실」 - 솔리스츠, 아카펠라 콘서트","남동소래아트홀 소래극장","콘서트",20/12/02,20/12/07,"11:00","20:30","무료","만 7세 이상 관람 가능","Y","인천광역시 남동구 아암대로1437번길 32(논현동)","인천광역시 남동구 논현동 767-4",37.38746222,126.7245965
92,"청양문예회관 기획공연<청양 트롯 콘서트>","청양문화예술회관 대공장","가수 김혜연, 양지원 등이 출연하는 트롯 콘서트",23/11/09,23/11/09,"19:30","21:30","유료","전체관람","Y","충청남도 청양군 청양읍 문화예술로 187","충청남도 청양군 청양읍 송방리 94-14",36.45621988,126.8006395
93,"최신영화 내일의 기억 상영","강진아트홀 대공연장","영화상영",21/06/15,21/06/15,"19:00","21:00","무료","18세이상 관람가","Y","전라남도 강진군 강진읍 영랑로1길 9","주소 X",34.638136,126.7704992
94,"가족뮤지컬 아름다운 선물 공연","강진아트홀 대공연장","뮤지컬 공연",21/06/29,21/06/29,"19:00","21:00","무료","제한없음","Y","전라남도 강진군 강진읍 영랑로1길 9","주소 X",34.638136,126.7704992
95,"퓨전 심청전 공연","강진아트홀 대공연장","뮤지컬 공연",21/07/01,21/07/01,"19:00","21:00","무료","제한없음","Y","전라남도 강진군 강진읍 영랑로1길 9","주소 X",34.638136,126.7704992
96,"서울시무용단 공연","강진아트홀 대공연장","무용 공연",21/07/09,21/07/09,"19:00","21:00","무료","제한없음","Y","전라남도 강진군 강진읍 영랑로1길 9","주소 X",34.638136,126.7704992
97,"존윌리엄스 시네콘서트","강진아트홀 대공연장","음악 공연",21/08/24,21/08/24,"19:00","21:00","무료","제한없음","Y","전라남도 강진군 강진읍 영랑로1길 9","주소 X",34.638136,126.7704992
98,"별이 빛나는 밤에","강진아트홀 대공연장","음악 공연",21/09/10,21/09/10,"19:00","21:00","무료","제한없음","Y","전라남도 강진군 강진읍 영랑로1길 9","주소 X",34.638136,126.7704992
99,"최신영화 발신제한","강진아트홀 대공연장","영화상영",21/09/14,21/09/14,"19:00","21:00","무료","15세이상 관람가","Y","전라남도 강진군 강진읍 영랑로1길 9","주소 X",34.638136,126.7704992
100,"춘천시립국악단 창단 연주회 시작(See;作)","춘천문화예술회관","국악 공연",22/03/27,22/03/27,"17:00","18:10","유료","만 7세 이상","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.87309537,127.727858
101,"(On Streaming) 라이징스타 1일차","축제극장몸짓","양악 공연",22/03/24,22/03/24,"19:30","20:30","무료","전체관람가","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.87309537,127.727858
102,"(예술단) 춘천시립교향악단 새 봄맞이 아리아와 가곡의 밤","춘천문화예술회관","양악 공연",22/03/17,22/03/17,"19:30","21:30","유료","만 7세 이상","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.87309537,127.727858
103,"춘천시립합창단 제110회 정기공연","춘천문화예술회관","양악 공연",22/03/04,22/03/04,"19:30","21:30","유료","만 7세 이상","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.87309537,127.727858
104,"춘천시립교향악단 제159회 정기연주회","춘천문화예술회관","양악 공연",22/02/24,22/02/24,"19:30","21:30","유료","만 7세 이상","Y","강원도 춘천시 효자상길5번길 13","강원도 춘천시 효자동 산40-12 춘천문화예술회관",37.87261579,127.7293405
105,"(문화도시) 아카데미 막 3기 수료식 오르막 with 뮤지컬 달꽃만발","춘천문화예술회관","뮤지컬",22/02/19,22/02/19,"15:00","16:40","무료","만 7세 이상","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.87309537,127.727858
106,"(기획) 2022 축제극장 몸짓 기획공연 라이징스타 통합정보","축제극장몸짓","복합 공연",22/02/16,22/02/18,"19:30","20:40","무료","만 7세 이상","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.87309537,127.727858
107,"춘천시립교향악단 특별연주회 브런치콘서트1","춘천문화예술회관","양악 공연",22/02/12,22/02/12,"11:00","12:30","유료","만 7세 이상","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.87309537,127.727858
108,"(기획) 연극 옥탑방 고양이","춘천인형극장","연극",22/02/11,22/02/12,"19:30","21:10","유료","만 7세 이상","Y","강원도 춘천시 춘천로 112","강원도 춘천시 효자동 531",37.87309537,127.727858
167,"세미뮤지컬 욕쟁이 할머니와 암탉","연수아트홀","금요예술무대",23/09/08,23/09/08,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
168,"세시봉 윤형주가 들려주는 사랑노래 이야기","연수아트홀","금요예술무대",23/09/22,23/09/22,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
169,"앙상블의 밤","연수아트홀","금요예술무대",23/10/13,23/10/13,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
170,"우리가족 해피콘서트","연수아트홀","금요예술무대",23/10/27,23/10/27,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
171,"연년익수, 갈  그리고 결","연수아트홀","금요예술무대",23/11/10,23/11/10,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
172,"아름다운 11월에","연수아트홀","금요예술무대",23/11/24,23/11/24,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
173,"겨울속에 핀 꽃","연수아트홀","금요예술무대",23/12/08,23/12/08,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
174,"2023 연수 송년 음악여행","연수아트홀","금요예술무대",23/12/22,23/12/22,"19:00","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
175,"강릉시립합창단 합창대축제II","강릉아트센터 사임당홀","합창",23/06/17,23/06/17,"19:30","21:30","무료","8세 이상 관람 가능","Y","강원특별자치도 강릉시 종합운동장길 84(교동)","강원특별자치도 강릉시 교동 408",37.77164458,128.8954532
176,"강릉시립교향악단 <청소년오케스트라 페스티벌>","강릉아트센터 사임당홀","관현악 연주",23/08/05,23/08/05,"15:00","17:00","무료","8세 이상 관람 가능","Y","강원특별자치도 강릉시 종합운동장길 84(교동)","강원특별자치도 강릉시 교동 408",37.77164458,128.8954532
177,"강릉시립합창단 제113회 정기연주회","강릉아트센터 사임당홀","합창",23/09/21,23/09/21,"19:30","21:30","유료","8세 이상 관람 가능","Y","강원특별자치도 강릉시 종합운동장길 84(교동)","강원특별자치도 강릉시 교동 408",37.77164458,128.8954532
178,"강릉시립교향악단 제134회 정기연주회","강릉아트센터 사임당홀","관현악 연주",23/11/24,23/11/24,"19:30","21:30","유료","8세 이상 관람 가능","Y","강원특별자치도 강릉시 종합운동장길 84(교동)","강원특별자치도 강릉시 교동 408",37.77164458,128.8954532
179,"강릉시립합창단 수험생을 위한 가족음악회","강릉아트센터 사임당홀","합창",23/11/27,23/11/27,"19:30","21:30","무료","8세 이상 관람 가능","Y","강원특별자치도 강릉시 종합운동장길 84(교동)","강원특별자치도 강릉시 교동 408",37.77164458,128.8954532
180,"강릉시립교향악단 제135회 정기연주회","강릉아트센터 사임당홀","관현악 연주",23/12/15,23/12/15,"19:30","21:30","유료","8세 이상 관람 가능","Y","강원특별자치도 강릉시 종합운동장길 84(교동)","강원특별자치도 강릉시 교동 408",37.77164458,128.8954532
181,"강릉시립합창단 제114회 정기연주회","강릉아트센터 사임당홀","합창",23/12/22,23/12/22,"19:30","21:30","유료","8세 이상 관람 가능","Y","강원특별자치도 강릉시 종합운동장길 84(교동)","강원특별자치도 강릉시 교동 408",37.77164458,128.8954532
182,"토요상설국악공연","부여국악의전당","창극+사물놀이 등",23/03/04,23/10/28,"14:00","15:00","유료","제한없음","Y","충청남도 부여군 규암면 백제문로 388","충청남도 부여군 규암면 합정리 576",36.30484249,126.8996994
183,"지리산남악제","남악사+화엄사시설지구","남악제례+군민체육행사+문화예술행사",23/04/19,23/04/21,"09:00","18:00","무료","제한없음","Y","전라남도 구례군 마산면 화엄사로 539","전라남도 구례군 마산면 황전리 12",35.2573160233,127.4977197325
184,"군민의날","구례공설운동장","군민노래자랑+시가행진",23/04/19,23/04/21,"09:00","18:00","무료","제한없음","Y","전라남도 구례읍 서시천로 106","전라남도 구례군 구례읍 봉북리 1423-1",35.217017968,127.4681921101
185,"영화보다 재미난 역사스토리 콘서트","연수아트홀","금요예술무대",23/03/10,23/03/10,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
186,"연년익수, 보옴","연수아트홀","금요예술무대",23/03/24,23/03/24,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
187,"하림콘서트[아프리카 오버랜드]","연수아트홀","금요예술무대",23/04/14,23/04/14,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
188,"뮤지컬 넘버 모음","연수아트홀","금요예술무대",23/04/28,23/04/28,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
189,"가족뮤지컬 <어린왕자>","연수아트홀","금요예술무대",23/05/12,23/05/12,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
190,"박종성 하모니카 리사이틀","연수아트홀","금요예술무대",23/05/26,23/05/26,"19:30","20:30","무료","제한 X"," ","인천광역시 연수구 원인재로 115","인천광역시 연수구 동춘동 923-5",37.40949381,126.6783379
191,"화요문화산책_올라(Ola) <그대에게 복이 Ola >","광산문화예술회관","전통음악을 대중들이 쉽게 이해하고 느낄 수 있도록 다양한 장르로 재구성한 퓨전국악",21/03/09,21/03/09,"19:30","20:30","무료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
192,"화요문화산책_루체앙상블 <열정과 힐링 사이>","광산문화예술회관","생상스 서거 100주년 및 피아졸라 탄생 100주년 기념 음악회",21/04/13,21/04/13,"19:30","20:30","무료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
193,"광산하우스콘서트_<포커칩 콘서트>","광산문화예술회관","광주를 대표하는 포크가수들과 청년포크밴드가 들려주는 포크 음악공연",21/04/28,21/04/28,"19:30","20:30","무료","제한 X"," ","광주광역시 광산구 광산로68번길 13","광주광역시 광산구 송정동 582-1",35.14050104,126.7992316
262,"2020 역발상전","문화공간역","춘천 외 활동작가 5인 춘천 활동작가 5인이 참여하는 전시이다. 2021역발상전은 서울, 경기권을 기반으로 작업하는 작가들이 함께 참여 하였고 2022 역발상전은 충청도권을 기반으로 작업하는 작가들이 함께 참여한다.",22/03/04,22/03/24,"10:00","18:00","무료","전체관람가","N","강원도 춘천시 영서로 2260(퇴계동)","강원도 춘천시 퇴계동 633-2 남춘천역",37.864068,127.7239152
